ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,448611,Feeding practices during diarrhea: Much less food,30.6,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FML,94136120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFML,,2008-09,DHS,909,946,,,
KEN,551675,Feeding practices during diarrhea: Stopped food completely,6.3,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNO,,2008-09,DHS,738,756,,,
KEN,448612,Feeding practices during diarrhea: Stopped food completely,5.9,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FNO,94136140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNO,,2008-09,DHS,909,946,,,
KEN,551673,Feeding practices during diarrhea: Never gave food,8.5,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFNV,,2008-09,DHS,738,756,,,
KEN,448615,Feeding practices during diarrhea: Never gave food,7.2,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FNV,94136150,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFNV,,2008-09,DHS,909,946,,,
KEN,551680,Feeding practices during diarrhea: don't know or missing on food given,0,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFDK,,2008-09,DHS,738,756,,,
KEN,448619,Feeding practices during diarrhea: don't know or missing on food given,0.1,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FDK,94136160,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFDK,,2008-09,DHS,909,946,,,
KEN,551674,Feeding practices during diarrhea: Total,100,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,2008-09,DHS,738,756,,,
KEN,448616,Feeding practices during diarrhea: Total,100,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,2008-09,DHS,909,946,,,
KEN,551681,Feeding practices during diarrhea: Given increased fluids and continued feeding,14,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,2008-09,DHS,738,756,,,
KEN,448620,Feeding practices during diarrhea: Given increased fluids and continued feeding,15.4,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,2008-09,DHS,909,946,,,
KEN,551676,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",40.9,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,2008-09,DHS,738,756,,,
KEN,448607,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",42.6,1,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,2008-09,DHS,909,946,,,
KEN,565924,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,738,0,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,2008-09,DHS,,756,,,
KEN,448609,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,909,0,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,2008-09,DHS,,946,,,
KEN,319668,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),756,0,KE,Kenya,2008,KE2008DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,2008-09,DHS,738,,,,
